"match_name","full_name","marathon","year","vaporfly"
"LESLIE SEXTON","LESLIE SEXTON","Toronto Waterfront Marathon",2017,FALSE
"CATHERINE WATKINS","CATHERINE WATKINS","Toronto Waterfront Marathon",2017,FALSE
"AMANE BERISO","AMANE BERISO","Toronto Waterfront Marathon",2018,NA
"LESLIE SEXTON","LESLIE SEXTON","Toronto Waterfront Marathon",2018,FALSE
"KRISTA DUCHENE","KRISTA DUCHENE","Toronto Waterfront Marathon",2018,FALSE
"RACHEL HANNAH","RACHEL HANNAH","Toronto Waterfront Marathon",2018,FALSE
"JULIA BUDNIAK","JULIA BUDNIAK","Toronto Waterfront Marathon",2018,FALSE
"ETAFERAHU TEMESGEN","ETAFERAHU TEMESGEN","Toronto Waterfront Marathon",2019,NA
"DAYNA PIDHORESKY","DAYNA PIDHORESKY","Toronto Waterfront Marathon",2019,TRUE
"REBECCA (BECKY) WADE","BECKY WADE","Toronto Waterfront Marathon",2019,TRUE
"TARAH KORIR","TARAH KORIR","Toronto Waterfront Marathon",2019,TRUE
"MELISSA HARDESTY","MELISSA HARDESTY","Toronto Waterfront Marathon",2019,FALSE
"MARITZA ARENAS","MARITZA ARENAS","Toronto Waterfront Marathon",2019,FALSE
"ABRAHA SERKELAM BISET","ABRAHA SERKELAM BISET","Twin Cities Marathon",2015,FALSE
"JANE KIBII","JANE KIBII","Twin Cities Marathon",2015,FALSE
"ABNET YESHANBEL SIMEGEN","ABNET YESHANBEL SIMEGEN","Twin Cities Marathon",2015,FALSE
"SARAH KIPTOO","SARAH KIPTOO","Twin Cities Marathon",2015,FALSE
"OBSIE BIRRU","OBSIE BIRRU","Twin Cities Marathon",2015,FALSE
"ANNA WEBER","ANNA WEBER","Twin Cities Marathon",2015,FALSE
"ELIZABETH NORTHERN","ELIZABETH NORTHERN","Twin Cities Marathon",2015,FALSE
"AMBER WHITE","AMBER WHITE","Twin Cities Marathon",2015,FALSE
"HANNAH SCHAEFFER","HANNAH SCHAEFFER","Twin Cities Marathon",2015,FALSE
"CYNTHIA JEROP","CYNTHIA JEROP","Twin Cities Marathon",2015,FALSE
"JANE KIBII","JANE KIBII","Twin Cities Marathon",2016,FALSE
"SARAH KIPTOO","SARAH KIPTOO","Twin Cities Marathon",2016,FALSE
"SERKALEM ABRHA","SERKALEM ABRHA","Twin Cities Marathon",2016,FALSE
"AYANTU DAKEBO","AYANTU DAKEBO","Twin Cities Marathon",2016,FALSE
"OBSIE BIRRU","OBSIE BIRRU","Twin Cities Marathon",2016,FALSE
"JENELLE DEATHERAGE","JENELLE DEATHERAGE","Twin Cities Marathon",2016,FALSE
"JANE KIBII","JANE KIBII","Twin Cities Marathon",2017,FALSE
"SERKALEM ABRHA","SERKALEM ABRHA","Twin Cities Marathon",2017,FALSE
"SARAH KIPTOO","SARAH KIPTOO","Twin Cities Marathon",2017,FALSE
"KATIE SCHIEMANN","KATIE SCHIEMANN","Twin Cities Marathon",2017,FALSE
"KELBY LAUGHNER","KELBY LAUGHNER","Twin Cities Marathon",2017,NA
"SERKALEM ABRHA","SERKALEM ABRHA","Twin Cities Marathon",2018,TRUE
"SARAH KIPTOO","SARAH KIPTOO","Twin Cities Marathon",2018,FALSE
"SIMEGN ABNET","SIMEGN ABNET YESHANBEL","Twin Cities Marathon",2018,FALSE
"JANE KIBII","JANE KIBII","Twin Cities Marathon",2018,FALSE
"HEATHER LIEBERG","HEATHER LIEBERG","Twin Cities Marathon",2018,FALSE
"HEATHER LIEBERG","HEATHER LIEBERG","Twin Cities Marathon",2019,TRUE
"OBSIE BIRRU","OBSIE BIRRU","Twin Cities Marathon",2019,FALSE
"KIMI REED","KIMI REED","Twin Cities Marathon",2019,FALSE
"LIOUDMILA KORTCHAGUINA","LIOUDMILA KORTCHAGUINA","Vancouver Intl Marathon",2015,FALSE
"HIRUT GUANGUL","HIRUT GUANGUL","Vancouver Intl Marathon",2015,FALSE
"HIRUT GUANGUL","HIRUT GUANGUL","Vancouver Intl Marathon",2016,FALSE
"ALLISON MACSAS","ALLISON MACSAS","Vancouver Intl Marathon",2016,FALSE
"CATRIN JONES","CATRIN JONES","Vancouver Intl Marathon",2016,FALSE
"ALLISON MACSAS","ALLISON MACSAS","Vancouver Intl Marathon",2017,NA
"LIOUDMILA KORTCHAGUINA","LIOUDMILA KORTCHAGUINA","Vancouver Intl Marathon",2017,NA
"NEASA COLL","NEASA COLL","Vancouver Intl Marathon",2017,NA
"AILSA MACDONALD","AILSA MACDONALD","Vancouver Intl Marathon",2017,NA
"CATRIN JONES","CATRIN JONES","Vancouver Intl Marathon",2018,FALSE
"CATRIN JONES","CATRIN JONES","Vancouver Intl Marathon",2019,FALSE
"LEAH FROST","LEAH FROST","Vermont City Marathon",2015,FALSE
"MADELINE DUHON","MADELINE DUHON","Vermont City Marathon",2016,FALSE
"LEAH FROST","LEAH FROST","Vermont City Marathon",2016,FALSE
"MELISSA JOHNSON-WHITE","MELISSA WHITE","Wineglass Marathon",2017,NA
"LAURA HAGLEY","LAURA HAGLEY","Wineglass Marathon",2019,FALSE
"MELISSA JOHNSON-WHITE","MELISSA WHITE","Wineglass Marathon",2019,NA
"AMY CRAGG","AMY CRAGG","Women's Olympic Trials Marathon",2016,TRUE
"DESIREE LINDEN","DESIREE LINDEN","Women's Olympic Trials Marathon",2016,FALSE
"SHALANE FLANAGAN","SHALANE FLANAGAN","Women's Olympic Trials Marathon",2016,TRUE
"KARA GOUCHER","KARA GOUCHER","Women's Olympic Trials Marathon",2016,FALSE
"JANET BAWCOM","JANET BAWCOM","Women's Olympic Trials Marathon",2016,FALSE
"KELLYN TAYLOR","KELLYN TAYLOR","Women's Olympic Trials Marathon",2016,FALSE
"MAEGAN KRIFCHIN","MAEGAN KRIFCHIN","Women's Olympic Trials Marathon",2016,FALSE
"SERENA BURLA","SERENA BURLA","Women's Olympic Trials Marathon",2016,FALSE
"KATJA GOLDRING","KATJA GOLDRING","Women's Olympic Trials Marathon",2016,FALSE
"ALIA GRAY","ALIA GRAY","Women's Olympic Trials Marathon",2016,FALSE
"ESTHER ATKINS","ESTHER ATKINS","Women's Olympic Trials Marathon",2016,FALSE
"ADRIANA NELSON","ADRIANA NELSON","Women's Olympic Trials Marathon",2016,FALSE
"LENORE MORENO","LENORE MORENO","Women's Olympic Trials Marathon",2016,FALSE
"LINDSAY FLANAGAN","LINDSAY FLANAGAN","Women's Olympic Trials Marathon",2016,FALSE
"MELISSA JOHNSON-WHITE","MELISSA WHITE","Women's Olympic Trials Marathon",2016,FALSE
"HEATHER LIEBERG","HEATHER LIEBERG","Women's Olympic Trials Marathon",2016,FALSE
"WENDY THOMAS","WENDY THOMAS","Women's Olympic Trials Marathon",2016,FALSE
"ERIN OSMENT","ERIN OSMENT","Women's Olympic Trials Marathon",2016,FALSE
"ERIN VERGARA","ERIN VERGARA","Women's Olympic Trials Marathon",2016,FALSE
"SUSANNA SULLIVAN","SUSANNA SULLIVAN","Women's Olympic Trials Marathon",2016,FALSE
"KATIE DICAMILLO","KATIE DICAMILLO","Women's Olympic Trials Marathon",2016,FALSE
"ALLISON MACSAS","ALLISON MACSAS","Women's Olympic Trials Marathon",2016,FALSE
"CYNTHIA FOWLER","CYNTHIA FOWLER","Women's Olympic Trials Marathon",2016,FALSE
"KEELY MAGUIRE","KEELY MAGUIRE","Women's Olympic Trials Marathon",2016,FALSE
"LAURA HAGLEY","LAURA HAGLEY","Women's Olympic Trials Marathon",2016,FALSE
"CAITLIN COMFORT","CAITLIN COMFORT","Women's Olympic Trials Marathon",2016,FALSE
"KRISTEN HECKERT","KRISTEN HECKERT","Women's Olympic Trials Marathon",2016,FALSE
"KATIE KELLNER","KATIE KELLNER","Women's Olympic Trials Marathon",2016,FALSE
"ELLIE HESS","ELLIE HESS","Women's Olympic Trials Marathon",2016,FALSE
"WHITNEY BEVINS","WHITNEY BEVINS","Women's Olympic Trials Marathon",2016,FALSE
"GINA SLABY","GINA SLABY","Women's Olympic Trials Marathon",2016,FALSE
"LAUREN PHILBROOK","LAUREN PHILBROOK","Women's Olympic Trials Marathon",2016,FALSE
"ANITA PEREZ","ANITA PEREZ","Women's Olympic Trials Marathon",2016,FALSE
"BRIANNE NELSON","BRIANNE NELSON","Women's Olympic Trials Marathon",2016,FALSE
"DOT MCMAHAN","DOT MCMAHAN","Women's Olympic Trials Marathon",2016,FALSE
"LAUREN JIMISON","LAUREN JIMISON","Women's Olympic Trials Marathon",2016,FALSE
"HILARY DIONNE","HILARY DIONNE","Women's Olympic Trials Marathon",2016,FALSE
"TERESA MCWALTERS","TERESA MCWALTERS","Women's Olympic Trials Marathon",2016,FALSE
"EMMA POLLEY","EMMA POLLEY","Women's Olympic Trials Marathon",2016,FALSE
"CARRIE DIMOFF","CARRIE DIMOFF","Women's Olympic Trials Marathon",2016,FALSE
"MADELINE DUHON","MADELINE DUHON","Women's Olympic Trials Marathon",2016,FALSE
"RACHEL HYLAND","RACHEL HYLAND","Women's Olympic Trials Marathon",2016,FALSE
"RACHEL JATEN","RACHEL JATEN","Women's Olympic Trials Marathon",2016,FALSE
"MEGHAN PEYTON","MEGHAN PEYTON","Women's Olympic Trials Marathon",2016,FALSE
"JULIA ROMAN-DUVAL","JULIA ROMAN-DUVAL","Women's Olympic Trials Marathon",2016,FALSE
"SARAH CUMMINGS","SARAH CUMMINGS","Women's Olympic Trials Marathon",2016,FALSE
"ASHLEY BRASOVAN","ASHLEY BRASOVAN","Women's Olympic Trials Marathon",2016,FALSE
"ANNA WEBER","ANNA WEBER","Women's Olympic Trials Marathon",2016,FALSE
"KELSEY BRUCE","KELSEY BRUCE","Women's Olympic Trials Marathon",2016,FALSE
"JENNIFER BERGMAN","JENNIFER BERGMAN","Women's Olympic Trials Marathon",2016,FALSE
"AMANDA NURSE","AMANDA NURSE","Women's Olympic Trials Marathon",2016,FALSE
"AMBER GREEN","AMBER GREEN","Women's Olympic Trials Marathon",2016,FALSE
"JENELLE DEATHERAGE","JENELLE DEATHERAGE","Women's Olympic Trials Marathon",2016,FALSE
"ELIZABETH NORTHERN","ELIZABETH NORTHERN","Women's Olympic Trials Marathon",2016,FALSE
"MELISSA BURKART","MELISSA BURKART","Women's Olympic Trials Marathon",2016,FALSE
"CHRISTINA VERGARA ALESHIRE","CHRISTINA VERGARA ALESHIRE","Women's Olympic Trials Marathon",2016,FALSE
"JEANNA COMPOSTI","JEANNA COMPOSTI","Women's Olympic Trials Marathon",2016,FALSE
"CAITLIN E. PHILLIPS","CAITLIN PHILLIPS","Women's Olympic Trials Marathon",2016,FALSE
"REBECCA (BECKY) WADE","REBECCA WADE","Women's Olympic Trials Marathon",2016,FALSE
"KIMI REED","KIMI REED","Women's Olympic Trials Marathon",2016,FALSE
"ALEXANDRA BERNARDI","ALEXANDRA BERNARDI","Women's Olympic Trials Marathon",2016,FALSE
"MELISSA HARDESTY","MELISSA HARDESTY","Women's Olympic Trials Marathon",2016,FALSE
"LORING CROWLEY","LORING CROWLEY","Women's Olympic Trials Marathon",2016,FALSE
"SARAH MACKAY ROBINSON","SARAH MACKAY ROBINSON","Women's Olympic Trials Marathon",2016,FALSE
"HEATHER MCWHIRTER","HEATHER MCWHIRTER","Women's Olympic Trials Marathon",2016,FALSE
"EMILY HARRISON","EMILY HARRISON","Women's Olympic Trials Marathon",2016,FALSE
"ERIN MOELLER","ERIN MOELLER","Women's Olympic Trials Marathon",2016,FALSE
"LAUREN FOG","LAUREN FOG","Women's Olympic Trials Marathon",2016,FALSE
"MERRILEE BLACKHAM","MERRILEE BLACKHAM","Women's Olympic Trials Marathon",2016,FALSE
"CAROL SMITH","CAROL SMITH","Women's Olympic Trials Marathon",2016,FALSE
"COURTNEY BREWIS","COURTNEY BREWIS","Women's Olympic Trials Marathon",2016,FALSE
"TAYLOR WARD","TAYLOR WARD","Women's Olympic Trials Marathon",2016,FALSE
"CAROLINE BOLLER","CAROLINE BOLLER","Women's Olympic Trials Marathon",2016,FALSE
"CAITLIN SMITH","CAITLIN SMITH","Women's Olympic Trials Marathon",2016,FALSE
"KAITLIN SHEEDY","KAITLIN SHEEDY","Women's Olympic Trials Marathon",2016,FALSE
"JEN ROCK","JENNIFER ROCK","Women's Olympic Trials Marathon",2016,FALSE
"AMY ROBILLARD","AMY ROBILLARD","Women's Olympic Trials Marathon",2016,FALSE
"LEAH FROST","LEAH FROST","Women's Olympic Trials Marathon",2016,FALSE
"NICOLE MICHMERHUIZEN","NICOLE MICHMERHUIZEN","Women's Olympic Trials Marathon",2016,FALSE
"KATIE SCHIEMANN","KATIE SCHIEMANN","Women's Olympic Trials Marathon",2016,FALSE
"AMBER WHITE","AMBER WHITE","Women's Olympic Trials Marathon",2016,FALSE
"NORA COLLIGAN","NORA COLLIGAN","Women's Olympic Trials Marathon",2016,FALSE
"DANIELLE MILLER","DANIELLE MILLER","Women's Olympic Trials Marathon",2016,FALSE
"AMANDA SCOTT","AMANDA SCOTT","Women's Olympic Trials Marathon",2016,FALSE
"LYNDY DAVIS","LYNDY DAVIS","Women's Olympic Trials Marathon",2016,FALSE
"AMANDA MARINO","AMANDA MARINO","Women's Olympic Trials Marathon",2016,FALSE
"CHRISTINE SHAW","CHRISTINE SHAW","Women's Olympic Trials Marathon",2016,FALSE
"LAURA HARNISH","LAURA HARNISH","Women's Olympic Trials Marathon",2016,FALSE
"OBSIE BIRRU","OBSIE BIRRU","Women's Olympic Trials Marathon",2016,FALSE
