"name_age","match_name","full_name","marathon","year","date","time","time_minutes","vaporfly"
"Scott Smith (M62)","SCOTT SMITH","SCOTT SMITH","Grandma's Marathon",2016,"2016-06-18","3:18:08",198.133333333333,NA
"Elisha Barno (M28)","ELISHA BARNO","ELISHA BARNO","Grandma's Marathon",2017,"2017-06-17","2:12:06",132.1,FALSE
"Macdonard Ondara (M28)","MACDONARD ONDARA","MACDONARD ONDARA","Grandma's Marathon",2017,"2017-06-17","2:14:40",134.666666666667,FALSE
"Rodgers Gesabwa (M29)","RODGERS GESABWA","RODGERS GESABWA","Grandma's Marathon",2017,"2017-06-17","2:15:43",135.716666666667,FALSE
"Jacob Chemtai (M30)","JACOB CHEMTAI","JACOB CHEMTAI","Grandma's Marathon",2017,"2017-06-17","2:17:00",137,FALSE
"Jordan Chipangama (M28)","JORDAN CHIPANGAMA","JORDAN CHIPANGAMA","Grandma's Marathon",2017,"2017-06-17","2:18:37",138.616666666667,FALSE
"Tyler Jermann (M24)","TYLER JERMANN","TYLER JERMANN","Grandma's Marathon",2017,"2017-06-17","2:19:07",139.116666666667,FALSE
"Jonathan Mott (M30)","JONATHAN MOTT","JONATHAN MOTT","Grandma's Marathon",2017,"2017-06-17","2:19:53",139.883333333333,FALSE
"Nelson Oyugi (M24)","NELSON OYUGI","NELSON OYUGI","Grandma's Marathon",2017,"2017-06-17","2:20:28",140.466666666667,FALSE
"Harbert Okuti (M31)","HARBERT OKUTI","HARBERT OKUTI","Grandma's Marathon",2017,"2017-06-17","2:21:21",141.35,FALSE
"Terence Attema (M27)","TERENCE ATTEMA","TERENCE ATTEMA","Grandma's Marathon",2017,"2017-06-17","2:22:38",142.633333333333,FALSE
"Michael Eaton (M30)","MICHAEL EATON","MICHAEL EATON","Grandma's Marathon",2017,"2017-06-17","2:23:29",143.483333333333,FALSE
"Matthew Fecht (M33)","MATTHEW FECHT","MATTHEW FECHT","Grandma's Marathon",2017,"2017-06-17","2:26:47",146.783333333333,FALSE
"Adam Bohach (M32)","ADAM BOHACH","ADAM BOHACH","Grandma's Marathon",2017,"2017-06-17","2:27:24",147.4,FALSE
"Matt Hensley (M29)","MATT HENSLEY","MATT HENSLEY","Grandma's Marathon",2017,"2017-06-17","2:28:27",148.45,FALSE
"Elisha Barno (M32)","ELISHA BARNO","ELISHA BARNO","Grandma's Marathon",2018,"2018-06-16","2:10:06",130.1,FALSE
"Birhanu Dare Kemal (M31)","BIRHANU DARE KEMAL","BIRHANU DARE KEMAL","Grandma's Marathon",2018,"2018-06-16","2:12:21",132.35,TRUE
"Rodgers Gesabwa (M30)","RODGERS GESABWA","RODGERS GESABWA","Grandma's Marathon",2018,"2018-06-16","2:13:23",133.383333333333,FALSE
"Teklu Deneke (M38)","TEKLU DENEKE","TEKLU DENEKE","Grandma's Marathon",2018,"2018-06-16","2:14:47",134.783333333333,TRUE
"Tyler Jermann (M25)","TYLER JERMANN","TYLER JERMANN","Grandma's Marathon",2018,"2018-06-16","2:18:59",138.983333333333,FALSE
"Joseph Moore (M34)","JOE MOORE","JOSEPH MOORE","Grandma's Marathon",2018,"2018-06-16","2:20:37",140.616666666667,TRUE
"Jesse Davis (M36)","JESSE DAVIS","JESSE DAVIS","Grandma's Marathon",2018,"2018-06-16","2:21:36",141.6,FALSE
"Fernando Cervantes (M27)","FERNANDO CERVANTES CAUDILLO","FERNANDO CERVANTES","Grandma's Marathon",2018,"2018-06-16","2:22:31",142.516666666667,FALSE
"Brian Harvey (M31)","BRIAN HARVEY","BRIAN HARVEY","Grandma's Marathon",2018,"2018-06-16","2:22:40",142.666666666667,FALSE
"Matthew Williams (M31)","MATTHEW WILLIAMS","MATTHEW WILLIAMS","Grandma's Marathon",2018,"2018-06-16","2:38:49",158.816666666667,FALSE
"Harbert Okuti (M33)","HARBERT OKUTI","HARBERT OKUTI","Grandma's Marathon",2019,"2019-06-22","2:13:01",133.016666666667,TRUE
"Austin Roth (M28)","AUSTIN ROTH","AUSTIN ROTH","Grandma's Marathon",2019,"2019-06-22","2:17:04",137.066666666667,TRUE
"Eric Ashe (M30)","ERIC ASHE","ERIC ASHE","Grandma's Marathon",2019,"2019-06-22","2:17:24",137.4,TRUE
"Sam Morse (M35)","SAM MORSE","SAM MORSE","Grandma's Marathon",2019,"2019-06-22","2:18:06",138.1,FALSE
"Pardon Ndhlovu (M31)","PARDON NDHLOVU","PARDON NDHLOVU","Grandma's Marathon",2019,"2019-06-22","2:18:57",138.95,FALSE
"Matt Hensley (M31)","MATT HENSLEY","MATT HENSLEY","Grandma's Marathon",2019,"2019-06-22","2:20:27",140.45,TRUE
"Jesse Davis (M37)","JESSE DAVIS","JESSE DAVIS","Grandma's Marathon",2019,"2019-06-22","2:21:54",141.9,FALSE
"Jason Simpson (M34)","JASON SIMPSON","JASON SIMPSON","Grandma's Marathon",2019,"2019-06-22","2:24:22",144.366666666667,TRUE
"Ramiro Guillen (M37)","RAMIRO GUILLEN","RAMIRO GUILLEN","Grandma's Marathon",2019,"2019-06-22","2:24:36",144.6,TRUE
"Elisha Barno (M33)","ELISHA BARNO","ELISHA BARNO","Grandma's Marathon",2019,"2019-06-22","2:31:17",151.283333333333,FALSE
"Birhanu Gedefa (M30)","BIRHANU GEDEFA","BIRHANU GEDEFA","Houston Marathon",2015,"2015-01-18","2:08:03",128.05,FALSE
"Gebo Burka (M27)","GEBO BURKA","GEBO BURKA","Houston Marathon",2015,"2015-01-18","2:08:12",128.2,FALSE
"Debebe Tolossa (M34)","DEBEBE TOLOSSA","DEBEBE TOLOSSA","Houston Marathon",2015,"2015-01-18","2:09:07",129.116666666667,FALSE
"Dominic Ondoro (M26)","DOMINIC ONDORO","DOMINIC ONDORO","Houston Marathon",2015,"2015-01-18","2:09:40",129.666666666667,FALSE
"Silah Limo (M22)","SILAH LIMO","SILAH LIMO","Houston Marathon",2015,"2015-01-18","2:10:37",130.616666666667,FALSE
"Erick Mose (M27)","ERICK MOSE","ERICK MOSE","Houston Marathon",2015,"2015-01-18","2:12:52",132.866666666667,FALSE
"Aaron Braun (M27)","AARON BRAUN","AARON BRAUN","Houston Marathon",2015,"2015-01-18","2:12:54",132.9,FALSE
"Gadisa Shumie (M22)","GADISA SHUMIE","GADISA SHUMIE","Houston Marathon",2015,"2015-01-18","2:14:03",134.05,FALSE
"Craig Leon (M30)","CRAIG LEON","CRAIG LEON","Houston Marathon",2015,"2015-01-18","2:14:43",134.716666666667,FALSE
"Pardon Ndhlovu (M27)","PARDON NDHLOVU","PARDON NDHLOVU","Houston Marathon",2015,"2015-01-18","2:16:52",136.866666666667,FALSE
"Tony Migliozzi (M25)","TONY MIGLIOZZI","TONY MIGLIOZZI","Houston Marathon",2015,"2015-01-18","2:17:27",137.45,FALSE
"Simon Stuetzel (M28)","SIMON STUETZEL","SIMON STUETZEL","Houston Marathon",2015,"2015-01-18","2:17:51",137.85,FALSE
"Jonathan Mott (M27)","JONATHAN MOTT","JONATHAN MOTT","Houston Marathon",2015,"2015-01-18","2:18:12",138.2,FALSE
"Bennett Grimes (M26)","BENNETT GRIMES","BENNETT GRIMES","Houston Marathon",2015,"2015-01-18","2:18:47",138.783333333333,FALSE
"Lucas Mcaneney (M28)","LUCAS MCANENEY","LUCAS MCANENEY","Houston Marathon",2015,"2015-01-18","2:20:43",140.716666666667,FALSE
"Jesse Davis (M33)","JESSE DAVIS","JESSE DAVIS","Houston Marathon",2015,"2015-01-18","2:22:37",142.616666666667,FALSE
"Steve Chu (M32)","STEVE CHU","STEVE CHU","Houston Marathon",2015,"2015-01-18","2:22:43",142.716666666667,FALSE
"Calum Neff (M30)","CALUM NEFF","CALUM NEFF","Houston Marathon",2015,"2015-01-18","2:22:59",142.983333333333,FALSE
"Cesar Martins (M43)","CESAR MARTINS","CESAR MARTINS","Houston Marathon",2015,"2015-01-18","2:23:16",143.266666666667,FALSE
"Michael Wardian (M40)","MICHAEL WARDIAN","MICHAEL WARDIAN","Houston Marathon",2015,"2015-01-18","2:23:32",143.533333333333,FALSE
"Gebo Burka (M28)","GEBO BURKA","GEBO BURKA","Houston Marathon",2016,"2016-01-17","2:10:54",130.9,FALSE
"Girmay Gebru (M28)","GIRMAY BIRHANU GEBRU","GIRMAY GEBRU","Houston Marathon",2016,"2016-01-17","2:11:05",131.083333333333,FALSE
"Birhanu Gedefa (M31)","BIRHANU GEDEFA","BIRHANU GEDEFA","Houston Marathon",2016,"2016-01-17","2:11:53",131.883333333333,FALSE
"Yitayal Atanfu (M22)","YITAYAL ATANFU","YITAYAL ATANFU","Houston Marathon",2016,"2016-01-17","2:12:09",132.15,FALSE
"Artur Kozlowski (M30)","ARTUR KOZLOWSKI","ARTUR KOZLOWSKI","Houston Marathon",2016,"2016-01-17","2:14:11",134.183333333333,FALSE
"Bazu Worku (M25)","BAZU WORKU","BAZU WORKU","Houston Marathon",2016,"2016-01-17","2:15:08",135.133333333333,FALSE
"Duncan Kwemboi (M21)","DUNCAN KWEMBOI","DUNCAN KWEMBOI","Houston Marathon",2016,"2016-01-17","2:15:23",135.383333333333,FALSE
"Daniel Vargas (M31)","DANIEL VARGAS","DANIEL VARGAS","Houston Marathon",2016,"2016-01-17","2:15:54",135.9,FALSE
"Daverso Ramos Acevedo (M24)","DAVERSO RAMOS ACEVEDO","DAVERSO RAMOS ACEVEDO","Houston Marathon",2016,"2016-01-17","2:15:57",135.95,FALSE
"Pardon Ndhlovu (M28)","PARDON NDHLOVU","PARDON NDHLOVU","Houston Marathon",2016,"2016-01-17","2:17:32",137.533333333333,FALSE
"Tyler Jermann (M23)","TYLER JERMANN","TYLER JERMANN","Houston Marathon",2016,"2016-01-17","2:18:35",138.583333333333,FALSE
"Yezid Alexander Orjuela Soche (M28)","YEZID ALEXANDER ORJUELA SOCHE","YEZID ALEXANDER ORJUELA SOCHE","Houston Marathon",2016,"2016-01-17","2:18:47",138.783333333333,FALSE
"Cesar Lizano (M33)","CESAR LIZANO","CESAR LIZANO","Houston Marathon",2016,"2016-01-17","2:19:08",139.133333333333,FALSE
"Fernando Cervantes Caudillo (M25)","FERNANDO CERVANTES CAUDILLO","FERNANDO CERVANTES CAUDILLO","Houston Marathon",2016,"2016-01-17","2:19:35",139.583333333333,FALSE
"Cañar Gustavo (M28)","CAÑAR GUSTAVO","CAÑAR GUSTAVO","Houston Marathon",2016,"2016-01-17","2:19:44",139.733333333333,FALSE
"Chasi Angel (M28)","CHASI ANGEL","CHASI ANGEL","Houston Marathon",2016,"2016-01-17","2:19:47",139.783333333333,FALSE
"Sage Canaday (M30)","SAGE CANADAY","SAGE CANADAY","Houston Marathon",2016,"2016-01-17","2:20:32",140.533333333333,FALSE
"Michael Cassidy (M30)","MICHAEL CASSIDY","MICHAEL CASSIDY","Houston Marathon",2016,"2016-01-17","2:21:20",141.333333333333,FALSE
"Daniel Daly (M30)","DANIEL DALY","DANIEL DALY","Houston Marathon",2016,"2016-01-17","2:21:31",141.516666666667,FALSE
"Austin Roth (M25)","AUSTIN ROTH","AUSTIN ROTH","Houston Marathon",2016,"2016-01-17","2:21:39",141.65,FALSE
"Rigoberto Cortes Santiago (M33)","RIGOBERTO CORTES SANTIAGO","RIGOBERTO CORTES SANTIAGO","Houston Marathon",2016,"2016-01-17","2:21:50",141.833333333333,FALSE
"Calum Neff (M31)","CALUM NEFF","CALUM NEFF","Houston Marathon",2016,"2016-01-17","2:23:19",143.316666666667,FALSE
"Eraso Antonio (M36)","ERASO ANTONIO","ERASO ANTONIO","Houston Marathon",2016,"2016-01-17","2:23:20",143.333333333333,FALSE
"Steve Chu (M33)","STEVE CHU","STEVE CHU","Houston Marathon",2016,"2016-01-17","2:23:26",143.433333333333,FALSE
"Tomas Luna Dominguez (M40)","TOMAS LUNA DOMINGUEZ","TOMAS LUNA DOMINGUEZ","Houston Marathon",2016,"2016-01-17","2:23:37",143.616666666667,FALSE
"Matt Hensley (M28)","MATT HENSLEY","MATT HENSLEY","Houston Marathon",2016,"2016-01-17","2:23:56",143.933333333333,FALSE
"Suleman Shifa (M22)","SULEMAN ABRAR SHIFA","SULEMAN SHIFA","Houston Marathon",2016,"2016-01-17","2:41:47",161.783333333333,FALSE
"Dominic Ondoro (M28)","DOMINIC ONDORO","DOMINIC ONDORO","Houston Marathon",2017,"2017-01-15","2:12:05",132.083333333333,FALSE
"Yitayal Atanfu Zerihun (M23)","YITAYAL ATANFU","YITAYAL ATANFU ZERIHUN","Houston Marathon",2017,"2017-01-15","2:12:33",132.55,FALSE
"Abayneh Ayele Woldegiorgis (M29)","ABAYNEH AYELE","ABAYNEH AYELE WOLDEGIORGIS","Houston Marathon",2017,"2017-01-15","2:12:44",132.733333333333,FALSE
"Elkanah Kibet (M30)","ELKANAH KIBET","ELKANAH KIBET","Houston Marathon",2017,"2017-01-15","2:17:25",137.416666666667,NA
"Tim Young (M29)","TIMOTHY YOUNG","TIM YOUNG","Houston Marathon",2017,"2017-01-15","2:17:29",137.483333333333,NA
"Austin Roth (M26)","AUSTIN ROTH","AUSTIN ROTH","Houston Marathon",2017,"2017-01-15","2:26:00",146,FALSE
"(Pacer) Calum Neff (M32)","CALUM NEFF","(PACER) CALUM NEFF","Houston Marathon",2017,"2017-01-15","2:43:00",163,NA
"Bazu Worku (M27)","BAZU WORKU","BAZU WORKU","Houston Marathon",2018,"2018-01-14","2:08:30",128.5,TRUE
"Yitayal Atnafu (M24)","YITAYAL ATANFU","YITAYAL ATNAFU","Houston Marathon",2018,"2018-01-14","2:09:07",129.116666666667,TRUE
"Elisha Barno (M32)","ELISHA BARNO","ELISHA BARNO","Houston Marathon",2018,"2018-01-14","2:09:32",129.533333333333,FALSE
"Tyler Jermann (M25)","TYLER JERMANN","TYLER JERMANN","Houston Marathon",2018,"2018-01-14","2:16:39",136.65,FALSE
"Zachary Hine (M30)","ZACHARY HINE","ZACHARY HINE","Houston Marathon",2018,"2018-01-14","2:18:33",138.55,NA
"Sage Canaday (M32)","SAGE CANADAY","SAGE CANADAY","Houston Marathon",2018,"2018-01-14","2:19:50",139.833333333333,FALSE
"John Raneri (M26)","JOHN RANERI","JOHN RANERI","Houston Marathon",2018,"2018-01-14","2:24:31",144.516666666667,NA
"Benjamin Zywicki (M29)","BENJAMIN P. ZYWICKI","BENJAMIN ZYWICKI","Houston Marathon",2018,"2018-01-14","2:24:37",144.616666666667,NA
"Albert Korir (M)","ALBERT KORIR","ALBERT KORIR","Houston Marathon",2019,"2019-01-20","2:10:02",130.033333333333,FALSE
"Yitayal Atnafu (M)","YITAYAL ATANFU","YITAYAL ATNAFU","Houston Marathon",2019,"2019-01-20","2:10:08",130.133333333333,TRUE
"Elisha Barno (M)","ELISHA BARNO","ELISHA BARNO","Houston Marathon",2019,"2019-01-20","2:10:54",130.9,NA
"Abayneh Ayele (M)","ABAYNEH AYELE","ABAYNEH AYELE","Houston Marathon",2019,"2019-01-20","2:11:30",131.5,NA
"Tyler Jermann (M)","TYLER JERMANN","TYLER JERMANN","Houston Marathon",2019,"2019-01-20","2:13:29",133.483333333333,TRUE
"Dominic Ondoro (M)","DOMINIC ONDORO","DOMINIC ONDORO","Houston Marathon",2019,"2019-01-20","2:14:51",134.85,NA
"Daniel Vargas (M)","DANIEL VARGAS","DANIEL VARGAS","Houston Marathon",2019,"2019-01-20","2:16:03",136.05,TRUE
"Pardon Ndhlovu (M)","PARDON NDHLOVU","PARDON NDHLOVU","Houston Marathon",2019,"2019-01-20","2:16:47",136.783333333333,NA
"Travis Morrison (M)","TRAVIS MORRISON","TRAVIS MORRISON","Houston Marathon",2019,"2019-01-20","2:16:48",136.8,FALSE
"Carlos Trujillo (M)","JUAN CARLOS TRUJILLO","CARLOS TRUJILLO","Houston Marathon",2019,"2019-01-20","2:18:40",138.666666666667,NA
"Cole Atkins (M)","COLE ATKINS","COLE ATKINS","Houston Marathon",2019,"2019-01-20","2:18:44",138.733333333333,TRUE
"Yezid Orjuela Soche (M)","YEZID ALEXANDER ORJUELA SOCHE","YEZID ORJUELA SOCHE","Houston Marathon",2019,"2019-01-20","2:28:25",148.416666666667,FALSE
"Meng-Tsung Chu (M)","MENG-TSUNG CHU","MENG-TSUNG CHU","Houston Marathon",2019,"2019-01-20","2:47:15",167.25,FALSE
"Jesse Davis (M)","JESSE DAVIS","JESSE DAVIS","Indianapolis Mon Marathon",2015,"2015-11-07","2:18:00",138,FALSE
"Bryant Jensen (M)","BRYANT JENSEN","BRYANT JENSEN","Indianapolis Mon Marathon",2015,"2015-11-07","2:20:49",140.816666666667,FALSE
"Jonathan Gries (M)","JONATHAN GRIES","JONATHAN GRIES","Indianapolis Mon Marathon",2015,"2015-11-07","2:22:26",142.433333333333,FALSE
"Japhet Kipkoech (M)","JAPHET KIPKOECH","JAPHET KIPKOECH","Indianapolis Mon Marathon",2016,"2016-11-05","2:18:30",138.5,FALSE
"Nick Waninger (M)","NICK WANINGER","NICK WANINGER","Indianapolis Mon Marathon",2016,"2016-11-05","2:19:16",139.266666666667,FALSE
"Nick Edinger (M)","NICK EDINGER","NICK EDINGER","Indianapolis Mon Marathon",2016,"2016-11-05","2:20:32",140.533333333333,FALSE
"Michael Crouch (M)","MICHAEL CROUCH","MICHAEL CROUCH","Indianapolis Mon Marathon",2016,"2016-11-05","2:21:29",141.483333333333,FALSE
"Madison Roeder (M)","MADISON ROEDER","MADISON ROEDER","Indianapolis Mon Marathon",2016,"2016-11-05","2:22:14",142.233333333333,FALSE
"Jesse Davis (M)","JESSE DAVIS","JESSE DAVIS","Indianapolis Mon Marathon",2016,"2016-11-05","2:26:03",146.05,FALSE
"Matt Duffy (M)","MATT DUFFY","MATT DUFFY","Indianapolis Mon Marathon",2016,"2016-11-05","3:20:18",200.3,NA
"Japhet Kipkoech (M27)","JAPHET KIPKOECH","JAPHET KIPKOECH","Indianapolis Mon Marathon",2017,"2017-11-04","2:18:34",138.566666666667,FALSE
"Bryant Jensen (M34)","BRYANT JENSEN","BRYANT JENSEN","Indianapolis Mon Marathon",2017,"2017-11-04","2:18:46",138.766666666667,FALSE
"Michael Eaton (M30)","MICHAEL EATON","MICHAEL EATON","Indianapolis Mon Marathon",2017,"2017-11-04","2:19:17",139.283333333333,FALSE
"Charlie Hurt (M34)","CHARLIE HURT","CHARLIE HURT","Indianapolis Mon Marathon",2017,"2017-11-04","2:21:46",141.766666666667,FALSE
"Tom Anderson (M43)","TOM ANDERSON","TOM ANDERSON","Indianapolis Mon Marathon",2017,"2017-11-04","3:22:11",202.183333333333,NA
"Andy Williams (M)","ANDY WILLIAMS","ANDY WILLIAMS","Indianapolis Mon Marathon",2018,"2018-11-03","2:24:19",144.316666666667,FALSE
"Patrick Geoghegan (M)","PATRICK GEOGHEGAN","PATRICK GEOGHEGAN","Indianapolis Mon Marathon",2019,"2019-11-09","2:18:35",138.583333333333,TRUE
"Joseph Elsakr (M)","JOSEPH ELSAKR","JOSEPH ELSAKR","Indianapolis Mon Marathon",2019,"2019-11-09","2:18:57",138.95,TRUE
"Michael Crouch (M)","MICHAEL CROUCH","MICHAEL CROUCH","Indianapolis Mon Marathon",2019,"2019-11-09","2:19:29",139.483333333333,TRUE
"Jesse Davis (M)","JESSE DAVIS","JESSE DAVIS","Indianapolis Mon Marathon",2019,"2019-11-09","2:24:15",144.25,FALSE
"Jonathan Mott (M)","JONATHAN MOTT","JONATHAN MOTT","Indianapolis Mon Marathon",2019,"2019-11-09","2:29:49",149.816666666667,NA
"DANIEL KIPROP LIMO (M31)","DANIEL KIPROP LIMO","DANIEL KIPROP LIMO","LA Marathon",2015,"2015-03-15","2:10:36",130.6,FALSE
"LANI RUTTO (M25)","LANI RUTTO","LANI RUTTO","LA Marathon",2015,"2015-03-15","2:12:43",132.716666666667,FALSE
"JARED WARD (M26)","JARED WARD","JARED WARD","LA Marathon",2015,"2015-03-15","2:12:56",132.933333333333,FALSE
"EDWIN KIBET KOECH (M27)","EDWIN KIBET KOECH","EDWIN KIBET KOECH","LA Marathon",2015,"2015-03-15","2:13:36",133.6,FALSE
"DAVID KEMBOI KIYENG (M31)","DAVID KEMBOI KIYENG","DAVID KEMBOI KIYENG","LA Marathon",2015,"2015-03-15","2:15:34",135.566666666667,FALSE
"MATT LLANO (M26)","MATT LLANO","MATT LLANO","LA Marathon",2015,"2015-03-15","2:16:13",136.216666666667,FALSE
"MIKE MORGAN (M35)","MIKE MORGAN","MIKE MORGAN","LA Marathon",2015,"2015-03-15","2:16:56",136.933333333333,FALSE
"DANIEL TAPIA (M28)","DANIEL TAPIA","DANIEL TAPIA","LA Marathon",2015,"2015-03-15","2:17:14",137.233333333333,FALSE
"MAX KING (M35)","MAX KING","MAX KING","LA Marathon",2015,"2015-03-15","2:17:32",137.533333333333,FALSE
"STEPHAN SHAY (M29)","STEPHAN SHAY","STEPHAN SHAY","LA Marathon",2015,"2015-03-15","2:18:08",138.133333333333,FALSE
"SCOTT SMITH (M28)","SCOTT SMITH","SCOTT SMITH","LA Marathon",2015,"2015-03-15","2:19:40",139.666666666667,FALSE
"SAGE CANADAY (M29)","SAGE CANADAY","SAGE CANADAY","LA Marathon",2015,"2015-03-15","2:20:02",140.033333333333,FALSE
"PATRICK RIZZO (M31)","PATRICK RIZZO","PATRICK RIZZO","LA Marathon",2015,"2015-03-15","2:21:54",141.9,FALSE
"JUAN CARLOS TRUJILLO (M29)","JUAN CARLOS TRUJILLO","JUAN CARLOS TRUJILLO","LA Marathon",2015,"2015-03-15","2:22:01",142.016666666667,FALSE
"MATT HENSLEY (M27)","MATT HENSLEY","MATT HENSLEY","LA Marathon",2015,"2015-03-15","2:22:20",142.333333333333,FALSE
"JONATHAN VARELA-OBANDO (M35)","JONATHAN VARELA-OBANDO","JONATHAN VARELA-OBANDO","LA Marathon",2015,"2015-03-15","2:23:23",143.383333333333,FALSE
"MATTHEW WILLIAMS (M28)","MATTHEW WILLIAMS","MATTHEW WILLIAMS","LA Marathon",2015,"2015-03-15","2:23:43",143.716666666667,FALSE
"RAMIRO GUILLEN (M32)","RAMIRO GUILLEN","RAMIRO GUILLEN","LA Marathon",2015,"2015-03-15","2:25:33",145.55,FALSE
"SCOTT BAUHS (M28)","SCOTT BAUHS","SCOTT BAUHS","LA Marathon",2015,"2015-03-15","2:32:35",152.583333333333,FALSE
"WELDON KIRUI (M27)","WELDON KIRUI","WELDON KIRUI","LA Marathon",2016,"2016-02-14","2:13:06",133.1,FALSE
"WILLY KOITILE (M29)","WILLY KOITILE","WILLY KOITILE","LA Marathon",2016,"2016-02-14","2:13:24",133.4,FALSE
"DANIEL LIMO (M32)","DANIEL KIPROP LIMO","DANIEL LIMO","LA Marathon",2016,"2016-02-14","2:13:52",133.866666666667,FALSE
"JACOB CHEMTAI (M29)","JACOB CHEMTAI","JACOB CHEMTAI","LA Marathon",2016,"2016-02-14","2:14:21",134.35,FALSE
"ALEX CHESAKIT (M35)","ALEX CHESAKIT","ALEX CHESAKIT","LA Marathon",2016,"2016-02-14","2:14:25",134.416666666667,FALSE
"IHOR RUSS (M27)","IHOR RUSS","IHOR RUSS","LA Marathon",2016,"2016-02-14","2:16:42",136.7,FALSE
"JOSE MADERA (M24)","JOSE MADERA","JOSE MADERA","LA Marathon",2016,"2016-02-14","2:17:26",137.433333333333,FALSE
"KARIM EL MABCHOUR (M33)","KARIM EL MABCHOUR","KARIM EL MABCHOUR","LA Marathon",2016,"2016-02-14","2:17:58",137.966666666667,FALSE
"JOVANNY GODINEZ RODRIGUEZ (M24)","JOVANNY GODINEZ RODRIGUEZ","JOVANNY GODINEZ RODRIGUEZ","LA Marathon",2016,"2016-02-14","2:18:53",138.883333333333,FALSE
"DANIEL KIPRUGUT (M37)","DANIEL KIPRUGUT","DANIEL KIPRUGUT","LA Marathon",2016,"2016-02-14","2:20:40",140.666666666667,FALSE
"CALUM NEFF (M31)","CALUM NEFF","CALUM NEFF","LA Marathon",2016,"2016-02-14","2:27:45",147.75,FALSE
"ELISHA BARNO (M31)","ELISHA BARNO","ELISHA BARNO","LA Marathon",2017,"2017-03-19","2:11:52",131.866666666667,FALSE
"DANIEL LIMO (M33)","DANIEL KIPROP LIMO","DANIEL LIMO","LA Marathon",2017,"2017-03-19","2:12:16",132.266666666667,FALSE
"WILLY KOITILE (M30)","WILLY KOITILE","WILLY KOITILE","LA Marathon",2017,"2017-03-19","2:12:47",132.783333333333,FALSE
"WELDON KIRUI (M28)","WELDON KIRUI","WELDON KIRUI","LA Marathon",2017,"2017-03-19","2:13:24",133.4,FALSE
"WILLY CANCHANYA (M25)","WILY CANCHANYA","WILLY CANCHANYA","LA Marathon",2017,"2017-03-19","2:14:53",134.883333333333,FALSE
"JOSE MADERA (M25)","JOSE MADERA","JOSE MADERA","LA Marathon",2017,"2017-03-19","2:25:58",145.966666666667,FALSE
"WELDON KIRUI (M29)","WELDON KIRUI","WELDON KIRUI","LA Marathon",2018,"2018-03-18","2:11:47",131.783333333333,FALSE
"ELISHA BARNO (M32)","ELISHA BARNO","ELISHA BARNO","LA Marathon",2018,"2018-03-18","2:12:47",132.783333333333,FALSE
"IHOR RUSS (M29)","IHOR RUSS","IHOR RUSS","LA Marathon",2018,"2018-03-18","2:15:51",135.85,TRUE
"DANIEL LIMO (M34)","DANIEL KIPROP LIMO","DANIEL LIMO","LA Marathon",2018,"2018-03-18","2:17:03",137.05,FALSE
"ELISHA BARNO (M33)","ELISHA BARNO","ELISHA BARNO","LA Marathon",2019,"2019-03-24","2:11:47",131.783333333333,FALSE
"JUAN LUIS BARRIOS (M35)","JUAN LUIS BARRIOS","JUAN LUIS BARRIOS","LA Marathon",2019,"2019-03-24","2:12:01",132.016666666667,TRUE
"WELDON KIRUI (M30)","WELDON KIRUI","WELDON KIRUI","LA Marathon",2019,"2019-03-24","2:13:25",133.416666666667,FALSE
"JAPHET KIPKOECH (M28)","JAPHET KIPKOECH","JAPHET KIPKOECH","LA Marathon",2019,"2019-03-24","2:25:02",145.033333333333,NA
"RYAN MCGUIRE (M42)","RYAN MCGUIRE","RYAN MCGUIRE","Lakefront Marathon",2017,"2017-10-01","3:59:03",239.05,NA
"Samuel Kosgei (M32)","SAMUEL KOSGEI","SAMUEL KOSGEI","Marine Corps Marathon",2016,"2016-10-30","2:23:53",143.883333333333,FALSE
"Michael Wardian (M42)","MICHAEL WARDIAN","MICHAEL WARDIAN","Marine Corps Marathon",2016,"2016-10-30","2:34:29",154.483333333333,FALSE
"Kieran O'Connor (M30)","KIERAN O'CONNOR","KIERAN O'CONNOR","Marine Corps Marathon",2017,"2017-10-22","2:28:07",148.116666666667,FALSE
"Michael Wardian (M43)","MICHAEL WARDIAN","MICHAEL WARDIAN","Marine Corps Marathon",2017,"2017-10-22","2:54:08",174.133333333333,FALSE
"Scott Smith (M37)","SCOTT SMITH","SCOTT SMITH","Marine Corps Marathon",2017,"2017-10-22","3:23:55",203.916666666667,NA
"Michael Wardian (M44)","MICHAEL WARDIAN","MICHAEL WARDIAN","Marine Corps Marathon",2018,"2018-10-28","2:35:49",155.816666666667,FALSE
"Galen Rupp (M)","GALEN RUPP","GALEN RUPP","Men's Olympic Trials Marathon",2016,"2016-02-13","2:11:12",131.2,TRUE
"Meb Keflezighi (M)","MEB KEFLEZIGHI","MEB KEFLEZIGHI","Men's Olympic Trials Marathon",2016,"2016-02-13","2:12:20",132.333333333333,FALSE
"Jared Ward (M)","JARED WARD","JARED WARD","Men's Olympic Trials Marathon",2016,"2016-02-13","2:13:00",133,FALSE
"Luke Puskedra (M)","LUKE PUSKEDRA","LUKE PUSKEDRA","Men's Olympic Trials Marathon",2016,"2016-02-13","2:14:12",134.2,FALSE
"Tyler Pennel (M)","TYLER PENNEL","TYLER PENNEL","Men's Olympic Trials Marathon",2016,"2016-02-13","2:14:57",134.95,FALSE
